,course_len,turn,weather,race_type,ground_state,date,class,race_num,day,kai,prize,horse_id,jockey_id,bracket_num,horse_num,weight_carry,sex,age,odds,rank,month_sin,month_cos,n_horses,breeder_id,birthday,owner_id,trainer_id,p_rece_num_1R,p_remark_1R,p_order_1R,p_first_corner_1R,p_final_corner_1R,p_first_to_rank_1R,p_first_to_final_1R,p_final_to_rank_1R,p_last3F_1R,p_time_idx_1R,p_ground_state_idx_1R,p_rece_num_2R,p_remark_2R,p_order_2R,p_first_corner_2R,p_final_corner_2R,p_first_to_rank_2R,p_first_to_final_2R,p_final_to_rank_2R,p_last3F_2R,p_time_idx_2R,p_ground_state_idx_2R,p_rece_num_3R,p_remark_3R,p_order_3R,p_first_corner_3R,p_final_corner_3R,p_first_to_rank_3R,p_first_to_final_3R,p_final_to_rank_3R,p_last3F_3R,p_time_idx_3R,p_ground_state_idx_3R,interval
201701010106,20.0,0.0,1,0,0,2017-07-29,1.0,6,1,1,500.0,5932,62,4,8,56.0,0,3,32.2,0,-0.431672852473784,-0.9020302369860707,16,1419,20140425.0,1525,69,7.0,0.0,13.0,5.0,10.0,-8.0,-5.0,-3.0,38.6,71.0,-7.0,2.0,0.0,4.0,9.0,7.0,5.0,2.0,3.0,35.5,75.0,-10.0,1.0,0.0,8.0,12.0,10.0,4.0,2.0,2.0,37.1,58.0,-15.0,20.0
201701010106,20.0,0.0,1,0,0,2017-07-29,1.0,6,1,1,500.0,7284,25,5,9,54.0,1,3,10.5,5,-0.431672852473784,-0.9020302369860707,16,648,20140505.0,1905,223,7.0,0.0,3.0,10.0,4.0,7.0,6.0,1.0,35.7,89.0,-12.0,4.0,1.0,9.0,12.0,16.0,3.0,-4.0,7.0,34.5,73.0,3.0,6.0,0.0,4.0,7.0,8.0,3.0,-1.0,4.0,35.5,68.0,-3.0,28.0
201701010106,20.0,0.0,1,0,0,2017-07-29,1.0,6,1,1,500.0,5791,177,5,10,56.0,0,3,3.1,10,-0.431672852473784,-0.9020302369860707,16,1115,20140525.0,862,308,4.0,0.0,3.0,8.0,9.0,5.0,-1.0,6.0,34.0,78.0,-8.0,6.0,0.0,4.0,5.0,4.0,1.0,1.0,0.0,34.1,85.0,-17.0,6.0,1.0,4.0,14.0,15.0,10.0,-1.0,11.0,34.5,90.0,-6.0,34.0
201701010106,20.0,0.0,1,0,0,2017-07-29,1.0,6,1,1,500.0,3942,11,6,11,54.0,1,3,22.4,0,-0.431672852473784,-0.9020302369860707,16,1586,20140423.0,69,21,3.0,0.0,5.0,3.0,6.0,-2.0,-3.0,1.0,35.6,81.0,-13.0,4.0,0.0,5.0,10.0,10.0,5.0,0.0,5.0,34.9,88.0,-17.0,4.0,0.0,8.0,11.0,13.0,3.0,-2.0,5.0,35.4,84.0,-15.0,20.0
201701010106,20.0,0.0,1,0,0,2017-07-29,1.0,6,1,1,500.0,6390,167,6,12,56.0,0,3,5.0,0,-0.431672852473784,-0.9020302369860707,16,1303,20140309.0,2135,393,4.0,1.0,2.0,8.0,4.0,6.0,4.0,2.0,35.4,87.0,-13.0,6.0,1.0,2.0,14.0,11.0,12.0,3.0,9.0,34.5,73.0,-24.0,4.0,0.0,4.0,6.0,6.0,2.0,0.0,2.0,35.0,84.0,-3.0,27.0
201701010106,20.0,0.0,1,0,0,2017-07-29,1.0,6,1,1,500.0,5429,34,7,13,56.0,0,3,367.9,0,-0.431672852473784,-0.9020302369860707,16,814,20140312.0,1962,48,3.0,1.0,11.0,11.0,12.0,0.0,-1.0,1.0,41.4,42.0,1.0,2.0,0.0,14.0,16.0,16.0,2.0,0.0,2.0,40.0,42.0,0.0,2.0,0.0,14.0,16.0,16.0,2.0,0.0,2.0,40.0,42.0,0.0,27.0
201701010106,20.0,0.0,1,0,0,2017-07-29,1.0,6,1,1,500.0,7088,80,7,14,56.0,0,3,110.3,0,-0.431672852473784,-0.9020302369860707,16,648,20140318.0,2193,568,4.0,0.0,6.0,12.0,8.0,6.0,4.0,2.0,39.6,75.0,5.0,2.0,1.0,8.0,12.0,6.0,4.0,6.0,-2.0,40.0,53.0,3.0,6.0,0.0,4.0,6.0,5.0,2.0,1.0,1.0,38.9,65.0,7.0,20.0
201701010106,20.0,0.0,1,0,0,2017-07-29,1.0,6,1,1,500.0,5200,90,8,15,56.0,0,3,128.1,0,-0.431672852473784,-0.9020302369860707,16,1309,20140412.0,2264,175,6.0,1.0,8.0,12.0,11.0,4.0,1.0,3.0,37.5,62.0,-8.0,2.0,0.0,11.0,2.0,3.0,-9.0,-1.0,-8.0,41.5,54.0,2.0,1.0,1.0,7.0,4.0,6.0,-3.0,-2.0,-1.0,41.5,54.0,2.0,34.0
201701010106,20.0,0.0,1,0,0,2017-07-29,1.0,6,1,1,500.0,5147,35,8,16,56.0,0,3,11.1,0,-0.431672852473784,-0.9020302369860707,16,899,20140521.0,1070,186,6.0,0.0,3.0,5.0,4.0,2.0,1.0,1.0,35.5,86.0,-14.0,5.0,0.0,9.0,5.0,5.0,-4.0,0.0,-4.0,37.4,72.0,-12.0,5.0,0.0,8.0,11.0,8.0,3.0,3.0,0.0,36.1,72.0,2.0,28.0
201701010107,10.0,0.0,1,1,0,2017-07-29,2.0,7,1,1,750.0,2181,76,1,1,57.0,0,4,15.3,0,-0.431672852473784,-0.9020302369860707,12,936,20130427.0,286,476,8.0,0.0,5.0,4.0,4.0,-1.0,0.0,-1.0,34.7,78.0,-27.0,10.0,0.0,5.0,4.0,1.0,-1.0,3.0,-4.0,39.9,68.0,13.0,9.0,0.0,15.0,11.0,13.0,-4.0,-2.0,-2.0,36.4,72.0,-1.0,7.0
201701010107,10.0,0.0,1,1,0,2017-07-29,2.0,7,1,1,750.0,2860,105,2,2,55.0,1,4,61.0,0,-0.431672852473784,-0.9020302369860707,12,1001,20130426.0,1253,165,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39.8,57.0,15.0,5.0,0.0,3.0,2.0,2.0,-1.0,0.0,-1.0,40.7,46.0,16.0,9.0,0.0,3.0,1.0,1.0,-2.0,0.0,-2.0,42.0,47.0,12.0,136.0
201701010107,10.0,0.0,1,1,0,2017-07-29,2.0,7,1,1,750.0,2205,64,3,3,55.0,1,4,10.4,0,-0.431672852473784,-0.9020302369860707,12,1487,20130125.0,1586,560,7.0,1.0,9.0,1.0,2.0,-8.0,-1.0,-7.0,36.3,68.0,-19.0,7.0,1.0,14.0,9.0,9.0,-5.0,0.0,-5.0,38.9,56.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,67.0,7.0,13.0
201701010107,10.0,0.0,1,1,0,2017-07-29,2.0,7,1,1,750.0,2541,30,4,4,55.0,1,4,11.2,5,-0.431672852473784,-0.9020302369860707,12,1356,20130512.0,2067,159,7.0,1.0,6.0,9.0,10.0,3.0,-1.0,4.0,37.7,81.0,2.0,8.0,0.0,4.0,6.0,5.0,2.0,1.0,1.0,37.4,82.0,7.0,8.0,0.0,8.0,5.0,4.0,-3.0,1.0,-4.0,38.6,63.0,3.0,76.0
201701010107,10.0,0.0,1,1,0,2017-07-29,2.0,7,1,1,750.0,6318,110,5,5,53.0,0,3,5.5,0,-0.431672852473784,-0.9020302369860707,12,746,20140419.0,1765,308,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,36.4,76.0,-7.0,2.0,0.0,3.0,1.0,1.0,-2.0,0.0,-2.0,36.9,74.0,-6.0,3.0,0.0,4.0,1.0,1.0,-3.0,0.0,-3.0,36.7,71.0,-4.0,20.0
201701010107,10.0,0.0,1,1,0,2017-07-29,2.0,7,1,1,750.0,4692,112,5,6,53.0,0,3,67.8,0,-0.431672852473784,-0.9020302369860707,12,1469,20140224.0,1512,93,6.0,0.0,17.0,7.0,5.0,-10.0,2.0,-12.0,35.7,79.0,-12.0,3.0,0.0,11.0,3.0,3.0,-8.0,0.0,-8.0,38.8,64.0,1.0,7.0,0.0,11.0,8.0,8.0,-3.0,0.0,-3.0,38.0,73.0,3.0,62.0
201701010107,10.0,0.0,1,1,0,2017-07-29,2.0,7,1,1,750.0,2956,62,6,7,57.0,0,4,4.5,0,-0.431672852473784,-0.9020302369860707,12,1303,20130322.0,0,407,9.0,0.0,10.0,1.0,7.0,-9.0,-6.0,-3.0,43.0,46.0,-12.0,11.0,0.0,15.0,3.0,3.0,-12.0,0.0,-12.0,39.9,57.0,-2.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,36.2,89.0,4.0,35.0
201701010107,10.0,0.0,1,1,0,2017-07-29,2.0,7,1,1,750.0,3143,122,6,8,54.0,1,4,35.2,0,-0.431672852473784,-0.9020302369860707,12,1205,20130429.0,1545,214,8.0,0.0,18.0,17.0,17.0,-1.0,0.0,-1.0,35.4,77.0,3.0,6.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,35.3,70.0,-6.0,3.0,0.0,1.0,10.0,10.0,9.0,0.0,9.0,35.2,74.0,-6.0,146.0
201701010107,10.0,0.0,1,1,0,2017-07-29,2.0,7,1,1,750.0,3826,26,7,9,54.0,0,3,3.3,10,-0.431672852473784,-0.9020302369860707,12,540,20140515.0,1141,296,6.0,0.0,4.0,5.0,5.0,1.0,0.0,1.0,37.2,83.0,4.0,6.0,0.0,7.0,9.0,14.0,2.0,-5.0,7.0,37.8,76.0,2.0,6.0,0.0,2.0,3.0,5.0,1.0,-2.0,3.0,36.6,99.0,-7.0,84.0
201701010107,10.0,0.0,1,1,0,2017-07-29,2.0,7,1,1,750.0,1734,90,7,10,57.0,0,5,12.1,0,-0.431672852473784,-0.9020302369860707,12,633,20120219.0,7,291,12.0,0.0,16.0,13.0,16.0,-3.0,-3.0,0.0,38.5,51.0,2.0,9.0,0.0,11.0,6.0,6.0,-5.0,0.0,-5.0,39.2,62.0,4.0,12.0,0.0,4.0,3.0,4.0,-1.0,-1.0,0.0,36.6,78.0,-25.0,27.0
201701010107,10.0,0.0,1,1,0,2017-07-29,2.0,7,1,1,750.0,2445,129,8,11,54.0,0,4,12.7,0,-0.431672852473784,-0.9020302369860707,12,253,20130208.0,1,361,6.0,1.0,9.0,14.0,13.0,5.0,1.0,4.0,36.7,89.0,1.0,12.0,1.0,14.0,7.0,7.0,-7.0,0.0,-7.0,35.3,79.0,2.0,7.0,1.0,8.0,11.0,9.0,3.0,2.0,1.0,36.1,86.0,-1.0,196.0
201701010107,10.0,0.0,1,1,0,2017-07-29,2.0,7,1,1,750.0,2396,102,8,12,55.0,1,4,12.6,3,-0.431672852473784,-0.9020302369860707,12,1129,20130312.0,1659,565,8.0,0.0,12.0,9.0,11.0,-3.0,-2.0,-1.0,35.8,84.0,-17.0,8.0,0.0,6.0,8.0,6.0,2.0,2.0,0.0,38.4,83.0,-3.0,8.0,0.0,5.0,10.0,10.0,5.0,0.0,5.0,37.3,87.0,-2.0,77.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,3584,25,1,1,55.0,1,4,5.2,10,-0.431672852473784,-0.9020302369860707,14,633,20130130.0,2111,193,9.0,0.0,6.0,5.0,4.0,-1.0,1.0,-2.0,35.2,84.0,-3.0,9.0,0.0,3.0,6.0,4.0,3.0,2.0,1.0,35.2,88.0,3.0,12.0,0.0,3.0,8.0,9.0,5.0,-1.0,6.0,34.3,94.0,3.0,97.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,3969,30,2,2,52.0,1,3,92.9,0,-0.431672852473784,-0.9020302369860707,14,1423,20140304.0,121,30,7.0,1.0,12.0,11.0,12.0,-1.0,-1.0,0.0,36.7,53.0,-7.0,11.0,1.0,12.0,16.0,12.0,4.0,4.0,0.0,36.9,78.0,-4.0,6.0,1.0,1.0,10.0,10.0,9.0,0.0,9.0,34.1,68.0,-6.0,20.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,2502,62,3,3,55.0,1,4,30.5,0,-0.431672852473784,-0.9020302369860707,14,1152,20130219.0,471,525,8.0,0.0,6.0,3.0,3.0,-3.0,0.0,-3.0,34.3,84.0,-13.0,7.0,0.0,7.0,13.0,13.0,6.0,0.0,6.0,35.0,85.0,-10.0,6.0,0.0,5.0,4.0,4.0,-1.0,0.0,-1.0,35.4,92.0,-1.0,14.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,1187,90,3,4,55.0,1,5,3.9,5,-0.431672852473784,-0.9020302369860707,14,872,20120511.0,746,254,8.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,34.1,90.0,-13.0,12.0,0.0,9.0,6.0,5.0,-3.0,1.0,-4.0,35.4,86.0,-10.0,8.0,0.0,4.0,10.0,10.0,6.0,0.0,6.0,34.2,93.0,-8.0,14.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,3112,80,4,5,55.0,1,4,12.3,0,-0.431672852473784,-0.9020302369860707,14,99,20130502.0,1860,78,12.0,0.0,7.0,3.0,4.0,-4.0,-1.0,-3.0,34.2,86.0,-21.0,11.0,0.0,10.0,13.0,13.0,3.0,0.0,3.0,32.1,97.0,-5.0,12.0,0.0,17.0,17.0,18.0,0.0,-1.0,1.0,35.5,83.0,1.0,41.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,1816,35,4,6,55.0,1,5,7.2,3,-0.431672852473784,-0.9020302369860707,14,633,20120308.0,1375,138,8.0,1.0,3.0,11.0,11.0,8.0,0.0,8.0,33.8,92.0,-14.0,9.0,0.0,9.0,4.0,4.0,-5.0,0.0,-5.0,35.7,80.0,-3.0,8.0,0.0,8.0,4.0,5.0,-4.0,-1.0,-3.0,34.8,91.0,-8.0,21.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,2370,224,5,7,55.0,1,4,19.1,0,-0.431672852473784,-0.9020302369860707,14,728,20130314.0,2075,183,7.0,0.0,11.0,4.0,3.0,-7.0,1.0,-8.0,36.3,84.0,1.0,10.0,0.0,4.0,5.0,5.0,1.0,0.0,1.0,34.4,97.0,-13.0,7.0,1.0,7.0,9.0,9.0,2.0,0.0,2.0,37.6,81.0,0.0,7.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,4673,6,5,8,52.0,1,3,18.6,0,-0.431672852473784,-0.9020302369860707,14,1284,20140504.0,417,254,8.0,0.0,4.0,2.0,2.0,-2.0,0.0,-2.0,34.7,89.0,-14.0,7.0,0.0,6.0,3.0,2.0,-3.0,1.0,-4.0,34.9,84.0,-16.0,5.0,0.0,15.0,3.0,3.0,-12.0,0.0,-12.0,36.9,60.0,-7.0,21.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,975,64,6,9,55.0,1,6,21.2,0,-0.431672852473784,-0.9020302369860707,14,191,20110429.0,1939,70,8.0,0.0,4.0,6.0,6.0,2.0,0.0,2.0,33.6,87.0,-13.0,8.0,0.0,13.0,8.0,8.0,-5.0,0.0,-5.0,35.1,77.0,-14.0,9.0,0.0,9.0,11.0,11.0,2.0,0.0,2.0,34.7,94.0,4.0,14.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,7325,129,6,10,49.0,1,3,25.0,0,-0.431672852473784,-0.9020302369860707,14,648,20140214.0,1274,148,8.0,1.0,8.0,12.0,14.0,4.0,-2.0,6.0,34.6,80.0,-11.0,5.0,0.0,7.0,11.0,10.0,4.0,1.0,3.0,34.5,79.0,-12.0,6.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,35.9,84.0,-7.0,27.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,3617,167,7,11,55.0,1,4,49.7,0,-0.431672852473784,-0.9020302369860707,14,633,20130325.0,1424,204,8.0,1.0,8.0,12.0,12.0,4.0,0.0,4.0,33.9,82.0,-14.0,7.0,0.0,9.0,2.0,2.0,-7.0,0.0,-7.0,35.1,83.0,-16.0,8.0,0.0,10.0,3.0,5.0,-7.0,-2.0,-5.0,39.0,71.0,3.0,21.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,4992,112,7,12,51.0,1,3,398.9,0,-0.431672852473784,-0.9020302369860707,14,387,20140314.0,874,255,6.0,0.0,10.0,12.0,11.0,2.0,1.0,1.0,35.7,64.0,-16.0,10.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,38.4,57.0,9.0,3.0,0.0,9.0,9.0,10.0,0.0,-1.0,1.0,38.4,54.0,0.0,6.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,4832,122,8,13,51.0,1,3,3.0,0,-0.431672852473784,-0.9020302369860707,14,1311,20140324.0,2248,33,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,35.1,90.0,-14.0,1.0,1.0,2.0,8.0,6.0,6.0,2.0,4.0,34.5,83.0,-24.0,5.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,36.1,82.0,-5.0,21.0
201701010108,12.0,0.0,1,0,0,2017-07-29,2.0,8,1,1,750.0,2217,110,8,14,54.0,1,4,213.3,0,-0.431672852473784,-0.9020302369860707,14,1538,20130317.0,1535,43,9.0,0.0,10.0,4.0,9.0,-6.0,-5.0,-1.0,36.6,71.0,-9.0,8.0,0.0,12.0,15.0,13.0,3.0,2.0,1.0,36.3,83.0,-4.0,4.0,0.0,10.0,3.0,2.0,-7.0,1.0,-8.0,36.4,75.0,-7.0,27.0
201701010109,17.0,0.0,1,1,0,2017-07-29,2.0,9,1,1,750.0,7955,6,1,1,54.0,0,3,66.1,0,-0.431672852473784,-0.9020302369860707,11,1552,20140309.0,1247,559,7.0,1.0,8.0,13.0,11.0,5.0,2.0,3.0,39.6,76.0,0.0,2.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,36.8,76.0,-4.0,4.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,37.9,83.0,-11.0,41.0
201701010109,17.0,0.0,1,1,0,2017-07-29,2.0,9,1,1,750.0,2831,129,2,2,54.0,0,4,2.4,0,-0.431672852473784,-0.9020302369860707,11,0,20130426.0,2022,101,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,41.7,86.0,7.0,7.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,38.2,88.0,-1.0,7.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,38.6,97.0,2.0,104.0
201701010109,17.0,0.0,1,1,0,2017-07-29,2.0,9,1,1,750.0,226,105,3,3,57.0,0,7,102.1,0,-0.431672852473784,-0.9020302369860707,11,1306,20100412.0,279,415,8.0,1.0,9.0,13.0,12.0,4.0,1.0,3.0,36.9,78.0,7.0,8.0,0.0,15.0,9.0,11.0,-6.0,-2.0,-4.0,39.7,72.0,-2.0,8.0,0.0,11.0,8.0,8.0,-3.0,0.0,-3.0,39.7,70.0,1.0,97.0
201701010109,17.0,0.0,1,1,0,2017-07-29,2.0,9,1,1,750.0,1405,122,4,4,54.0,1,5,45.2,0,-0.431672852473784,-0.9020302369860707,11,1147,20120314.0,2202,105,9.0,0.0,11.0,9.0,7.0,-2.0,2.0,-4.0,39.5,78.0,-7.0,7.0,0.0,10.0,11.0,12.0,1.0,-1.0,2.0,37.6,77.0,-6.0,7.0,0.0,6.0,7.0,7.0,1.0,0.0,1.0,40.4,73.0,1.0,21.0
201701010109,17.0,0.0,1,1,0,2017-07-29,2.0,9,1,1,750.0,5857,110,5,5,53.0,0,3,11.4,0,-0.431672852473784,-0.9020302369860707,11,61,20140421.0,1524,83,8.0,0.0,6.0,3.0,3.0,-3.0,0.0,-3.0,37.4,100.0,-22.0,9.0,0.0,3.0,2.0,2.0,-1.0,0.0,-1.0,37.6,88.0,-7.0,5.0,0.0,5.0,7.0,7.0,2.0,0.0,2.0,37.0,79.0,1.0,13.0
201701010109,17.0,0.0,1,1,0,2017-07-29,2.0,9,1,1,750.0,2171,90,6,6,57.0,0,4,25.8,0,-0.431672852473784,-0.9020302369860707,11,104,20130513.0,1446,325,12.0,0.0,10.0,14.0,12.0,4.0,2.0,2.0,39.4,77.0,3.0,12.0,0.0,11.0,15.0,15.0,4.0,0.0,4.0,37.1,91.0,-17.0,10.0,0.0,12.0,12.0,14.0,0.0,-2.0,2.0,38.8,88.0,-1.0,21.0
201701010109,17.0,0.0,1,1,0,2017-07-29,2.0,9,1,1,750.0,2973,11,6,7,57.0,0,4,3.8,5,-0.431672852473784,-0.9020302369860707,11,1147,20130307.0,1786,327,12.0,0.0,7.0,2.0,2.0,-5.0,0.0,-5.0,37.4,95.0,-5.0,9.0,0.0,1.0,6.0,4.0,5.0,2.0,3.0,36.1,103.0,-6.0,8.0,0.0,3.0,7.0,6.0,4.0,1.0,3.0,37.7,89.0,-8.0,328.0
201701010109,17.0,0.0,1,1,0,2017-07-29,2.0,9,1,1,750.0,7394,25,7,8,52.0,1,3,4.7,10,-0.431672852473784,-0.9020302369860707,11,633,20140425.0,1829,193,6.0,0.0,7.0,5.0,5.0,-2.0,0.0,-2.0,37.2,88.0,-13.0,1.0,0.0,1.0,4.0,3.0,3.0,1.0,2.0,38.4,69.0,-2.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,37.5,94.0,-10.0,105.0
201701010109,17.0,0.0,1,1,0,2017-07-29,2.0,9,1,1,750.0,5690,80,7,9,54.0,0,3,7.2,3,-0.431672852473784,-0.9020302369860707,11,761,20140221.0,562,361,8.0,0.0,6.0,4.0,8.0,-2.0,-4.0,2.0,39.9,84.0,-7.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38.1,83.0,-13.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,37.5,82.0,-10.0,20.0
201701010109,17.0,0.0,1,1,0,2017-07-29,2.0,9,1,1,750.0,4506,30,8,10,54.0,0,3,21.0,0,-0.431672852473784,-0.9020302369860707,11,900,20140328.0,532,312,3.0,0.0,1.0,4.0,3.0,3.0,1.0,2.0,39.2,79.0,1.0,3.0,0.0,7.0,2.0,2.0,-5.0,0.0,-5.0,39.6,68.0,2.0,3.0,0.0,6.0,8.0,2.0,2.0,6.0,-4.0,41.5,68.0,4.0,27.0
201701010109,17.0,0.0,1,1,0,2017-07-29,2.0,9,1,1,750.0,487,74,8,11,57.0,2,6,118.3,0,-0.431672852473784,-0.9020302369860707,11,427,20110520.0,525,458,8.0,0.0,14.0,8.0,9.0,-6.0,-1.0,-5.0,38.9,69.0,-3.0,7.0,0.0,9.0,6.0,6.0,-3.0,0.0,-3.0,37.6,76.0,-4.0,7.0,0.0,13.0,6.0,8.0,-7.0,-2.0,-5.0,37.4,68.0,-6.0,70.0
201701010110,15.0,0.0,1,0,0,2017-07-29,2.0,10,1,1,1088.5,2878,64,1,1,57.0,0,4,4.7,10,-0.431672852473784,-0.9020302369860707,13,20,20130412.0,301,254,9.0,0.0,9.0,3.0,3.0,-6.0,0.0,-6.0,34.8,87.0,-11.0,10.0,1.0,14.0,10.0,14.0,-4.0,-4.0,0.0,38.9,77.0,26.0,9.0,0.0,6.0,2.0,2.0,-4.0,0.0,-4.0,34.3,92.0,-6.0,91.0
201701010110,15.0,0.0,1,0,0,2017-07-29,2.0,10,1,1,1088.5,4817,62,2,2,52.0,1,3,12.2,0,-0.431672852473784,-0.9020302369860707,13,217,20140424.0,304,85,9.0,0.0,5.0,3.0,3.0,-2.0,0.0,-2.0,36.1,74.0,10.0,12.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,34.0,93.0,-16.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,37.9,80.0,-1.0,13.0
201701010110,15.0,0.0,1,0,0,2017-07-29,2.0,10,1,1,1088.5,5493,218,3,3,54.0,0,3,123.6,3,-0.431672852473784,-0.9020302369860707,13,1507,20140315.0,2089,323,9.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,38.7,67.0,4.0,9.0,0.0,2.0,4.0,1.0,2.0,3.0,-1.0,38.5,53.0,-12.0,8.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,38.9,58.0,3.0,31.0
201701010110,15.0,0.0,1,0,0,2017-07-29,2.0,10,1,1,1088.5,2725,25,3,4,57.0,0,4,2.9,5,-0.431672852473784,-0.9020302369860707,13,536,20130528.0,1387,453,9.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,35.7,80.0,10.0,8.0,1.0,6.0,6.0,7.0,0.0,-1.0,1.0,33.5,106.0,-12.0,10.0,0.0,3.0,9.0,9.0,6.0,0.0,6.0,34.1,101.0,-1.0,13.0
201701010110,15.0,0.0,1,0,0,2017-07-29,2.0,10,1,1,1088.5,3734,177,4,5,57.0,2,4,5.9,0,-0.431672852473784,-0.9020302369860707,13,1364,20130309.0,1868,246,12.0,0.0,9.0,3.0,3.0,-6.0,0.0,-6.0,36.0,86.0,-11.0,7.0,0.0,1.0,7.0,7.0,6.0,0.0,6.0,33.9,98.0,-4.0,8.0,0.0,6.0,13.0,12.0,7.0,1.0,6.0,33.7,97.0,-10.0,238.0
201701010110,15.0,0.0,1,0,0,2017-07-29,2.0,10,1,1,1088.5,143,74,4,6,57.0,0,7,299.3,0,-0.431672852473784,-0.9020302369860707,13,11,20100513.0,371,15,4.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,13.7,0.0,0.0,4.0,0.0,11.0,10.0,10.0,-1.0,0.0,-1.0,14.2,0.0,0.0,8.0,1.0,14.0,17.0,17.0,3.0,0.0,3.0,35.9,77.0,-5.0,77.0
201701010110,15.0,0.0,1,0,0,2017-07-29,2.0,10,1,1,1088.5,5066,11,5,7,54.0,0,3,78.7,0,-0.431672852473784,-0.9020302369860707,13,1331,20140426.0,184,317,7.0,0.0,13.0,9.0,9.0,-4.0,0.0,-4.0,39.2,60.0,0.0,3.0,0.0,13.0,7.0,5.0,-6.0,2.0,-8.0,39.1,60.0,1.0,7.0,0.0,12.0,2.0,4.0,-10.0,-2.0,-8.0,38.7,70.0,3.0,56.0
201701010110,15.0,0.0,1,0,0,2017-07-29,2.0,10,1,1,1088.5,2423,30,5,8,57.0,0,4,114.9,0,-0.431672852473784,-0.9020302369860707,13,1131,20130316.0,2205,7,8.0,0.0,14.0,2.0,5.0,-12.0,-3.0,-9.0,41.0,64.0,11.0,9.0,0.0,8.0,11.0,8.0,3.0,3.0,0.0,34.7,84.0,-10.0,9.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,39.8,47.0,0.0,91.0
201701010110,15.0,0.0,1,0,0,2017-07-29,2.0,10,1,1,1088.5,6381,80,6,9,52.0,1,3,10.5,0,-0.431672852473784,-0.9020302369860707,13,427,20140126.0,2075,78,11.0,0.0,17.0,3.0,4.0,-14.0,-1.0,-13.0,37.3,77.0,-7.0,11.0,0.0,14.0,12.0,10.0,-2.0,2.0,-4.0,36.4,80.0,-2.0,11.0,0.0,3.0,2.0,2.0,-1.0,0.0,-1.0,34.7,84.0,-1.0,139.0
201701010110,15.0,0.0,1,0,0,2017-07-29,2.0,10,1,1,1088.5,3444,224,6,10,57.0,0,4,8.0,0,-0.431672852473784,-0.9020302369860707,13,633,20130505.0,1424,166,9.0,0.0,12.0,2.0,2.0,-10.0,0.0,-10.0,35.7,89.0,-6.0,9.0,0.0,8.0,8.0,7.0,0.0,1.0,-1.0,34.7,89.0,2.0,12.0,0.0,13.0,6.0,7.0,-7.0,-1.0,-6.0,36.4,78.0,7.0,132.0
